순서,전력,일시,습도(%),중하층운량(10분위),운형(운형약어)
7940,128,2020-12-15 0:00,53,0,Sc
7941,96,2020-12-15 1:00,49,0,Sc
7942,136,2020-12-15 2:00,46,0,Sc
7943,117,2020-12-15 3:00,39,0,Sc
7944,111,2020-12-15 4:00,40,0,Sc
7945,114,2020-12-15 5:00,43,0,Sc
7946,112,2020-12-15 6:00,44,0,Sc
7947,112,1900-01-05 0:00,45,0,Sc
7948,114,2020-12-15 8:00,47,0,Sc
7949,117,2020-12-15 9:00,44,0,Sc
7950,120,2020-12-15 10:00,38,0,Sc
7951,126,2020-12-15 11:00,32,0,Sc
7952,139,2020-12-15 12:00,30,0,St
7953,137,2020-12-15 13:00,32,0,St
7954,145,2020-12-15 14:00,32,0,St
7955,150,2020-12-15 15:00,33,0,St
7956,148,2020-12-15 16:00,34,0,St
7957,153,2020-12-15 17:00,37,0,St
7958,157,2020-12-15 18:00,43,0,St
7959,154,2020-12-15 19:00,47,0,St
7960,154,2020-12-15 20:00,53,0,St
7961,154,2020-12-15 21:00,55,0,Ci
7962,147,2020-12-15 22:00,57,0,Ci
7963,139,2020-12-15 23:00,57,0,St
7964,103,2020-12-16 0:00,58,0,St
7965,165,1900-03-07 0:00,50,0,St
7966,128,2020-12-16 2:00,47,0,St
7967,124,2020-12-16 3:00,47,0,St
7968,124,2020-12-16 4:00,46,0,St
7969,121,2020-12-16 5:00,45,0,St
7970,119,2020-12-16 6:00,47,0,St
7971,121,2020-12-16 7:00,35,0,St
7972,124,2020-12-16 8:00,44,0,Sc
7973,123,2020-12-16 9:00,38,0,Sc
7974,128,2020-12-16 10:00,35,0,Sc
7975,136,2020-12-16 11:00,34,0,Sc
7976,138,2020-12-16 12:00,33,0,St
7977,141,2020-12-16 13:00,35,0,St
7978,146,2020-12-16 14:00,35,0,St
7979,141,2020-12-16 15:00,30,0,St
7980,140,2020-12-16 16:00,26,0,St
7981,143,2020-12-16 17:00,32,0,St
7982,142,2020-12-16 18:00,36,0,St
7983,140,1900-01-07 0:00,39,0,St
7984,137,2020-12-16 20:00,40,0,St
7985,138,2020-12-16 21:00,47,0,St
7986,139,2020-12-16 22:00,49,0,St
7987,134,2020-12-16 23:00,48,0,St
7988,130,2020-12-17 0:00,54,0,St
7989,112,2020-12-17 1:00,50,0,St
7990,114,2020-12-17 2:00,51,0,St
7991,111,2020-12-17 3:00,40,0,St
7992,84,2020-12-17 4:00,44,0,St
7993,114,2020-12-17 5:00,45,0,St
7994,111,2020-12-17 6:00,46,0,St
7995,112,2020-12-17 7:00,44,1,St
7996,114,2020-12-17 8:00,46,0,St
7997,148,2020-12-17 9:00,42,0,St
7998,130,1900-01-07 0:00,37,0,St
7999,140,2020-12-17 11:00,37,0,St
8000,143,2020-12-17 12:00,40,0,St
8001,141,2020-12-17 13:00,31,0,St
8002,152,2020-12-17 14:00,32,0,St
8003,158,2020-12-17 15:00,33,0,St
8004,154,2020-12-17 16:00,36,0,St
8005,159,2020-12-17 17:00,43,0,St
8006,155,2020-12-17 18:00,45,0,St
8007,153,2020-12-17 19:00,50,0,St
8008,146,2020-12-17 20:00,54,8,St
8009,141,2020-12-17 21:00,53,8,St
8010,140,2020-12-17 22:00,52,9,St
8011,120,2020-12-17 23:00,56,9,St
8012,104,2020-12-18 0:00,70,9,St
8013,154,2020-12-18 1:00,76,9,St
8014,117,2020-12-18 2:00,83,9,St
8015,120,2020-12-18 3:00,82,9,St
8016,120,1900-01-04 0:00,88,9,St
8017,118,2020-12-18 5:00,87,9,St
8018,114,2020-12-18 6:00,87,9,St
8019,105,2020-12-18 7:00,87,9,St
8020,132,2020-12-18 8:00,86,9,St
8021,124,2020-12-18 9:00,80,9,St
8022,132,2020-12-18 10:00,72,0,St
8023,137,2020-12-18 11:00,64,0,St
8024,143,2020-12-18 12:00,59,0,St
8025,142,2020-12-18 13:00,42,0,St
8026,147,2020-12-18 14:00,41,0,St
8027,151,2020-12-18 15:00,45,0,St
8028,150,2020-12-18 16:00,39,0,St
8029,155,2020-12-18 17:00,49,0,St
8030,150,2020-12-18 18:00,53,0,St
8031,144,2020-12-18 19:00,43,0,St
8032,138,2020-12-18 20:00,45,0,St
8033,139,2020-12-18 21:00,46,0,St
8034,133,1900-01-05 0:00,45,0,St
8035,129,2020-12-18 23:00,44,0,St
8036,94,2020-12-19 0:00,40,0,Sc
8037,154,2020-12-19 1:00,42,0,St
8038,120,2020-12-19 2:00,39,0,St
8039,120,2020-12-19 3:00,41,0,St
8040,123,2020-12-19 4:00,37,0,St
8041,120,2020-12-19 5:00,36,0,St
8042,121,2020-12-19 6:00,39,0,St
8043,121,2020-12-19 7:00,41,0,St
8044,124,2020-12-19 8:00,43,0,St
8045,117,2020-12-19 9:00,37,0,St
8046,119,2020-12-19 10:00,33,0,St
8047,122,2020-12-19 11:00,32,0,St
8048,118,2020-12-19 12:00,27,0,St
8049,120,2020-12-19 13:00,27,0,St
8050,121,2020-12-19 14:00,31,0,Sc
8051,124,2020-12-19 15:00,32,0,Sc
8052,122,1900-01-06 0:00,36,3,Sc
8053,94,2020-12-19 17:00,41,2,St
8054,123,2020-12-19 18:00,46,7,Sc
8055,123,2020-12-19 19:00,47,9,Sc
8056,125,2020-12-19 20:00,49,9,Sc
8057,126,2020-12-19 21:00,42,2,Sc
8058,156,2020-12-19 22:00,53,0,Sc
8059,122,2020-12-19 23:00,56,4,Sc
8060,90,2020-12-20 0:00,59,6,Sc
8061,132,2020-12-20 1:00,58,1,Sc
8062,141,2020-12-20 2:00,47,0,Sc
8063,119,2020-12-20 3:00,43,0,Ci
8064,117,2020-12-20 4:00,42,0,Ci
8065,117,2020-12-20 5:00,47,0,Ci
8066,114,2020-12-20 6:00,39,0,Ci
8067,117,2020-12-20 7:00,41,0,St
8068,113,2020-12-20 8:00,38,0,St
8069,115,2020-12-20 9:00,34,0,St
8070,114,2020-12-20 10:00,30,0,St
8071,118,1900-01-05 0:00,29,0,St
8072,109,2020-12-20 12:00,32,0,St
8073,115,2020-12-20 13:00,31,0,St
8074,111,2020-12-20 14:00,32,0,St
8075,118,2020-12-20 15:00,35,0,St
8076,121,2020-12-20 16:00,40,0,St
8077,126,2020-12-20 17:00,43,0,St
8078,132,2020-12-20 18:00,52,0,St
8079,131,2020-12-20 19:00,56,0,St
8080,131,2020-12-20 20:00,59,0,Ci
8081,128,2020-12-20 21:00,61,0,St
8082,127,2020-12-20 22:00,64,0,St
8083,128,2020-12-20 23:00,64,1,St
8084,94,2020-12-21 0:00,63,0,St
8085,155,1900-01-04 0:00,67,0,St
8086,120,2020-12-21 2:00,68,0,St
8087,119,2020-12-21 3:00,66,0,St
8088,116,2020-12-21 4:00,69,7,St
8089,117,1900-01-05 0:00,63,7,St
8090,120,2020-12-21 6:00,61,1,St
8091,115,2020-12-21 7:00,54,0,St
8092,122,2020-12-21 8:00,65,0,St
8093,130,2020-12-21 9:00,59,0,Sc
8094,148,2020-12-21 10:00,47,0,Sc
8095,150,2020-12-21 11:00,37,8,Sc
8096,155,2020-12-21 12:00,41,1,Sc
8097,155,2020-12-21 13:00,40,0,Sc
8098,158,2020-12-21 14:00,43,1,Sc
8099,156,2020-12-21 15:00,44,7,St
8100,154,2020-12-21 16:00,49,2,St
8101,155,2020-12-21 17:00,55,2,St
8102,153,2020-12-21 18:00,61,0,St
8103,152,1900-01-05 0:00,64,0,St
8104,146,2020-12-21 20:00,67,0,St
8105,146,2020-12-21 21:00,64,1,St
8106,140,2020-12-21 22:00,67,0,St
8107,138,2020-12-21 23:00,69,0,St
8108,137.5,2020-12-22 0:00,71,8,St
8109,119.5,2020-12-22 1:00,71,4,St
8110,122,2020-12-22 2:00,69,8,St
8111,119,2020-12-22 3:00,72,9,St
8112,116,2020-12-22 4:00,81,9,St
8113,117,2020-12-22 5:00,83,9,St
8114,86,2020-12-22 6:00,85,8,St
8115,116,2020-12-22 7:00,88,5,St
8116,117,1901-06-29 0:00,89,0,St
8117,123,2020-12-22 9:00,84,7,St
8118,128,2020-12-22 10:00,75,5,St
8119,173,1900-03-04 0:00,65,5,St
8120,149,2020-12-22 12:00,61,7,St
8121,136,2020-12-22 13:00,51,3,St
8122,159,2020-12-22 14:00,38,2,St
8123,146,2020-12-22 15:00,45,2,St
8124,148,2020-12-22 16:00,48,2,St
8125,152,2020-12-22 17:00,53,1,St
8126,147,2020-12-22 18:00,59,0,St
8127,150,2020-12-22 19:00,57,2,St
8128,146,2020-12-22 20:00,61,0,St
8129,142,2020-12-22 21:00,61,7,Sc
8130,136,2020-12-22 22:00,66,0,Sc
8131,131,2020-12-22 23:00,70,0,Sc
8132,129.33,2020-12-23 0:00,71,0,St
8133,126.67,1900-02-14 0:00,72,0,St
8134,119,1900-02-15 0:00,74,0,St
8135,120,1900-02-16 0:00,75,2,St
8136,115,1900-02-17 0:00,76,8,Sc
8137,117,1900-02-18 0:00,78,6,Sc
8138,115,1900-02-19 0:00,79,8,Ci
8139,116,1900-02-20 0:00,76,9,Sc
8140,120,1900-02-21 0:00,77,9,Sc
8141,124,1900-02-22 0:00,76,9,Sc
8142,135,1900-02-23 0:00,72,9,Sc
8143,148,1900-02-24 0:00,64,7,St
8144,145,1900-02-25 0:00,63,3,St
8145,152,1900-02-26 0:00,63,6,St
8146,158,1900-02-27 0:00,66,7,Sc
8147,149,1900-02-28 0:00,66,3,St
8148,152,1900-02-27 0:00,70,5,St
8149,151,1900-03-01 0:00,76,7,St
8150,161,1900-03-02 0:00,78,0,St
8151,127,1900-03-03 0:00,77,2,St
8152,143,1900-03-04 0:00,83,6,Sc
8153,140,1900-03-05 0:00,86,7,Sc
8154,136,1900-03-06 0:00,87,3,Sc
8155,131,1900-03-07 0:00,89,7,Sc
8156,98,1900-03-08 0:00,87,6,Sc
8157,157,1900-03-09 0:00,81,9,Ci
8158,125,1900-03-10 0:00,77,8,Sc
8159,121,1900-03-11 0:00,76,8,Sc
8160,115,1900-03-12 0:00,66,0,Sc
8161,117,1900-03-13 0:00,71,0,Sc
8162,115,1900-03-14 0:00,78,0,Sc
8163,114,1900-03-15 0:00,66,0,Sc
8164,119,1900-03-16 0:00,66,0,Sc
8165,129,1900-03-17 0:00,58,0,Sc
8166,135,1900-03-18 0:00,63,0,Sc
8167,130,1900-03-19 0:00,48,0,St
8168,142,1900-03-20 0:00,41,0,St
8169,140,1900-03-21 0:00,51,2,St
8170,143,1900-03-22 0:00,51,1,Sc
8171,136,1900-03-23 0:00,45,2,St
8172,139,1900-03-24 0:00,48,2,St
8173,142,1900-03-25 0:00,49,1,St
8174,145,1900-03-26 0:00,55,0,St
8175,109,1900-03-27 0:00,57,0,St
8176,136,1900-03-28 0:00,56,0,Sc
8177,136,1900-03-29 0:00,59,0,Sc
8178,126,1900-03-30 0:00,59,0,Sc
8179,126,1900-03-31 0:00,65,0,Sc
8180,121,1900-04-01 0:00,61,0,Sc
8181,151,1900-04-02 0:00,61,0,Sc
8182,120,1900-04-03 0:00,62,3,Sc
8183,118,1900-04-04 0:00,63,0,Sc
8184,119,1900-04-05 0:00,64,0,Sc
8185,117,1900-04-06 0:00,64,0,Sc
8186,117,1900-04-07 0:00,61,0,Sc
8187,118,1900-04-08 0:00,55,0,Sc
8188,117,1900-04-09 0:00,46,0,Sc
8189,119,1900-04-10 0:00,42,1,Sc
8190,114,1900-04-11 0:00,36,1,Sc
8191,116,1900-04-12 0:00,36,0,Ci
8192,111,1900-04-13 0:00,38,0,St
8193,114,1900-04-14 0:00,39,0,St
8194,114,1900-04-15 0:00,34,0,Sc
8195,116,1900-04-16 0:00,36,0,St
8196,119,1900-04-17 0:00,39,0,St
8197,123,1900-04-18 0:00,40,0,St
8198,115,1900-04-19 0:00,44,0,St
8199,117,1900-04-20 0:00,48,0,St
8200,122,1900-04-21 0:00,51,0,Sc
8201,120,1900-04-22 0:00,52,0,St
8202,118,1900-04-23 0:00,54,0,St
8203,118,1900-04-24 0:00,55,0,St
8204,117,1900-04-25 0:00,59,4,St
8205,114,1900-04-26 0:00,61,7,St
8206,115,1900-04-27 0:00,67,4,St
8207,115,1900-04-28 0:00,62,0,St
8208,112,1900-04-29 0:00,67,3,St
8209,111,1900-04-30 0:00,72,3,St
8210,110,1900-05-01 0:00,74,2,Sc
8211,110,1900-05-02 0:00,73,1,Sc
8212,111,1900-05-03 0:00,74,0,Sc
8213,113,1900-05-04 0:00,70,0,Sc
8214,112,1900-05-05 0:00,64,2,Sc
8215,112,1900-05-06 0:00,55,0,St
8216,108,1900-05-07 0:00,53,0,St
8217,109,1900-05-08 0:00,53,0,St
8218,109,1900-05-09 0:00,53,0,St
8219,107,1900-05-10 0:00,53,0,St
8220,111,1900-05-11 0:00,55,0,St
8221,114,1900-05-12 0:00,64,0,St
8222,122,1900-05-13 0:00,69,0,St
8223,119,1900-05-14 0:00,70,0,St
8224,121,1900-05-15 0:00,70,0,St
8225,118,1900-05-16 0:00,71,0,St
8226,123,1900-05-17 0:00,68,7,St
8227,122,1900-05-18 0:00,67,9,St
8228,120,1900-05-19 0:00,67,3,St
8229,118,1900-05-20 0:00,72,8,St
8230,114,1900-05-21 0:00,73,6,Sc
8231,114,1900-05-22 0:00,74,2,Sc
8232,113,1900-05-23 0:00,74,6,St
8233,113,1900-05-24 0:00,76,5,St
8234,113,1900-05-25 0:00,76,4,St
8235,117,1900-05-26 0:00,76,3,St
8236,88,1900-05-27 0:00,76,0,St
8237,114,1900-05-28 0:00,68,0,St
8238,109,1900-05-29 0:00,60,0,St
8239,109,1900-05-30 0:00,54,0,St
8240,107,1900-05-31 0:00,46,0,St
8241,109,1900-06-01 0:00,43,2,St
8242,142,1900-06-02 0:00,44,0,St
8243,113,1900-06-03 0:00,41,3,St
8244,118,1900-06-04 0:00,43,9,St
8245,120,1900-06-05 0:00,43,9,Sc
8246,124,1900-06-06 0:00,44,9,Sc
8247,121,1900-06-07 0:00,46,4,St
8248,120,1900-06-08 0:00,54,1,St
8249,120,1900-06-09 0:00,71,8,Sc
8250,122,1900-06-10 0:00,69,8,Sc
8251,121,1900-06-11 0:00,62,8,Sc
8252,106.33,1900-06-12 0:00,70,3,Sc
8253,129.67,1900-06-13 0:00,79,7,St
8254,117,1900-06-14 0:00,89,8,St
8255,113,1900-06-15 0:00,90,7,Sc
8256,115,1900-06-16 0:00,90,8,St
8257,111,1900-06-17 0:00,92,8,St
8258,112,1900-06-18 0:00,94,9,St
8259,106,1900-06-19 0:00,93,4,St
8260,108,1900-06-20 0:00,94,3,St
8261,116,1900-06-21 0:00,93,4,Ci
8262,122,1900-06-22 0:00,93,3,Ci
8263,128,1900-06-23 0:00,83,4,Ci
8264,128,1900-06-24 0:00,76,1,St
8265,129,1900-06-25 0:00,70,1,St
8266,130,1900-06-26 0:00,70,1,Ci
8267,134,1900-06-27 0:00,70,0,St
8268,132,1900-06-28 0:00,73,0,St
8269,139,1900-06-29 0:00,78,0,Sc
8270,142,1900-06-30 0:00,81,6,St
8271,137,1900-07-01 0:00,83,9,St
8272,136,1900-07-02 0:00,80,5,Sc
8273,134,1900-07-03 0:00,81,0,Sc
8274,132,1900-07-04 0:00,85,4,Ac
8275,126,1900-07-05 0:00,87,6,Sc
8276,123,1900-07-06 0:00,88,0,Ac
8277,119,1900-07-07 0:00,91,5,Ci
8278,116,1900-07-08 0:00,87,0,Ci
8279,112,1900-07-09 0:00,92,0,Ci
8280,111,1900-07-10 0:00,89,0,Ci
8281,110,1900-07-11 0:00,91,0,Ci
8282,110,1900-07-12 0:00,91,0,Ac
8283,110,1900-07-13 0:00,83,0,Ci
8284,113,1900-07-14 0:00,77,0,Sc
8285,118,1900-07-15 0:00,70,7,Sc
8286,125,1900-07-16 0:00,70,8,Sc
8287,135,1900-07-17 0:00,74,8,Sc
8288,138,1900-07-18 0:00,71,7,St
8289,145,1900-07-19 0:00,72,8,St
8290,148,1900-07-20 0:00,81,7,Sc
8291,152,1900-07-21 0:00,75,5,Sc
8292,150,1900-07-22 0:00,71,4,Sc
8293,157,1900-07-23 0:00,67,5,Sc
8294,156,1900-07-24 0:00,60,4,Sc
8295,148,1900-07-25 0:00,57,3,St
8296,149,1900-07-26 0:00,58,10,Sc
8297,110,1900-07-27 0:00,54,0,Sc
8298,132,1900-07-28 0:00,58,5,Sc
8299,128,1900-07-29 0:00,52,6,Sc
8300,124,1900-07-30 0:00,55,3,Sc
8301,122,1900-07-31 0:00,56,0,Sc
8302,117,1900-08-01 0:00,58,1,Sc
8303,142,1900-08-02 0:00,58,3,Sc
8304,113,1900-08-03 0:00,62,1,Sc
8305,112,1900-08-04 0:00,58,0,Sc
8306,114,1900-08-05 0:00,55,0,Sc
8307,113,1900-08-06 0:00,56,0,Sc
8308,114,1900-08-07 0:00,58,3,St
8309,123,1900-08-08 0:00,50,1,St
8310,140,1900-08-09 0:00,47,2,Ci
8311,147,1900-08-10 0:00,43,1,Ac
8312,136,1900-08-11 0:00,43,2,St
8313,130,1900-08-12 0:00,44,1,St
8314,139,1900-08-13 0:00,42,1,Ci
8315,140,1900-08-14 0:00,40,1,St
8316,139,1900-08-15 0:00,42,1,St
8317,144,1900-08-16 0:00,46,1,St
8318,142,1900-08-17 0:00,48,2,St
8319,139,1900-08-18 0:00,49,0,St
8320,132,1900-08-19 0:00,52,1,St
8321,126,1900-08-20 0:00,54,3,Ci
8322,133,1900-08-21 0:00,50,0,Ci
8323,129,1900-08-22 0:00,48,0,Ci
8324,125,1900-08-23 0:00,42,0,Ci
8325,121,1900-08-24 0:00,43,0,Ci
8326,117,1900-08-25 0:00,46,0,Sc
8327,116,1900-08-26 0:00,48,0,Sc
8328,117,1900-08-27 0:00,49,0,Sc
8329,114,1900-08-28 0:00,51,0,Sc
8330,132.53,1900-08-29 0:00,54,0,Sc
8331,120.71,1900-08-30 0:00,56,0,Sc
8332,120.71,1900-08-31 0:00,52,2,Sc
8333,120.71,1900-09-01 0:00,46,2,Sc
8334,120.71,1900-09-02 0:00,43,0,Sc
8335,120.71,1900-09-03 0:00,40,0,Sc
8336,120.71,1900-09-04 0:00,38,2,Sc
8337,120.71,1900-09-05 0:00,40,8,As
8338,120.71,1900-09-06 0:00,50,9,Ci
8339,120.71,1900-09-07 0:00,53,3,St
8340,120.71,1900-09-08 0:00,54,7,St
8341,120.71,1900-09-09 0:00,50,3,St
8342,120.71,1900-09-10 0:00,52,0,St
8343,120.71,1900-09-11 0:00,59,0,St
8344,120.71,1900-09-12 0:00,58,0,Sc
8345,120.71,1900-09-13 0:00,63,0,Sc
8346,120.71,1900-09-14 0:00,60,0,St
8347,120.71,1900-09-15 0:00,62,0,St
8348,120.71,1900-09-16 0:00,62,0,St
8349,120.71,1900-09-17 0:00,63,0,Sc
8350,120.71,1900-09-18 0:00,61,0,Sc
8351,120.71,1900-09-19 0:00,60,0,Sc
8352,120.71,1900-09-20 0:00,58,0,Sc
8353,120.71,1900-09-21 0:00,62,1,Sc
8354,120.71,1900-09-22 0:00,59,9,Sc
8355,120.71,1900-09-23 0:00,56,8,Sc
8356,120.71,1900-09-24 0:00,58,3,Sc
8357,120.71,1900-09-25 0:00,58,7,Sc
8358,120.71,1900-09-26 0:00,52,2,Sc
8359,120.71,1900-09-27 0:00,49,2,Sc
8360,120.71,1900-09-28 0:00,53,6,St
8361,120.71,1900-09-29 0:00,52,2,St
8362,120.71,1900-09-30 0:00,54,1,Sc
8363,120.71,1900-10-01 0:00,60,7,St
8364,120.71,1900-10-02 0:00,67,7,St
8365,120.71,1900-10-03 0:00,70,7,St
8366,120.71,1900-10-04 0:00,63,8,St
8367,120.71,1900-10-05 0:00,68,8,St
8368,120.71,1900-10-06 0:00,58,1,St
8369,120.71,1900-10-07 0:00,51,8,St
8370,120.71,1900-10-08 0:00,48,2,St
8371,120.71,1900-10-09 0:00,48,0,St
8372,120.71,1900-10-10 0:00,45,0,St
8373,120.71,1900-10-11 0:00,47,0,Sc
8374,120.71,1900-10-12 0:00,32,0,Sc
8375,120.71,1900-10-13 0:00,31,2,St
8376,120.71,1900-10-14 0:00,36,0,St
8377,120.71,1900-10-15 0:00,37,1,Ac
8378,120.71,1900-10-16 0:00,37,0,Sc
8379,120.71,1900-10-17 0:00,32,0,Sc
8380,120.71,1900-10-18 0:00,33,1,Sc
8381,120.71,1900-10-19 0:00,31,0,Sc
8382,120.71,1900-10-20 0:00,30,0,Sc
8383,120.71,1900-10-21 0:00,33,0,St
8384,120.71,1900-10-22 0:00,35,0,St
8385,120.71,1900-10-23 0:00,30,0,St
8386,120.71,1900-10-24 0:00,38,0,St
8387,120.71,1900-10-25 0:00,37,0,St
8388,113.2,1900-10-26 0:00,34,0,St
8389,123,1900-10-27 0:00,41,0,St
8390,124,1900-10-28 0:00,42,0,St
8391,126,1900-10-29 0:00,43,0,St
8392,124,1900-10-30 0:00,49,0,St
8393,125,1900-10-31 0:00,48,0,St
8394,127,1900-11-01 0:00,50,0,Sc
8395,124,1900-11-02 0:00,51,0,Sc
8396,122,1900-11-03 0:00,43,0,Sc
8397,115,1900-11-04 0:00,43,0,Sc
8398,113,1900-11-05 0:00,44,0,Sc
8399,115,1900-11-06 0:00,44,0,Sc
8400,112,1900-11-07 0:00,47,0,Sc
8401,113,1900-11-08 0:00,44,0,Sc
8402,114,1900-11-09 0:00,47,0,Sc
8403,111,1900-11-10 0:00,44,0,Sc
8404,115,1900-11-11 0:00,48,0,Sc
8405,114,1900-11-12 0:00,45,0,Sc
8406,114,1900-11-13 0:00,36,0,Sc
8407,109,1900-11-14 0:00,32,7,Sc
8408,108,1900-11-15 0:00,28,1,St
8409,107,1900-11-16 0:00,27,6,St
8410,110,1900-11-17 0:00,37,2,Sc
8411,117,1900-11-18 0:00,35,0,St
8412,121,1900-11-19 0:00,36,0,St
8413,124,1900-11-20 0:00,38,0,St
8414,127,1900-11-21 0:00,37,0,St
8415,127,1900-11-22 0:00,38,0,St
8416,130,1900-11-23 0:00,40,0,Sc
8417,130,1900-11-24 0:00,40,3,St
8418,133.5,1900-11-25 0:00,40,0,Sc
8419,102.5,1900-11-26 0:00,36,0,St
8420,120,1900-11-27 0:00,39,0,St
8421,119,1900-11-28 0:00,37,0,Sc
8422,118,1900-11-29 0:00,37,0,St
8423,115,1900-11-30 0:00,39,0,St
8424,110,1900-12-01 0:00,34,0,St
8425,141,1900-12-02 0:00,37,0,St
8426,111,1900-12-03 0:00,35,2,St
8427,111,1900-12-04 0:00,37,0,St
8428,116,1900-12-05 0:00,42,3,St
8429,128,1900-12-06 0:00,37,2,St
8430,142,1900-12-07 0:00,35,8,St
8431,154,1900-12-08 0:00,35,8,St
8432,157,1900-12-09 0:00,34,1,St
8433,157,1900-12-10 0:00,35,9,St
8434,155,1900-12-11 0:00,35,9,St
8435,156,1900-12-12 0:00,36,9,St
8436,158,1900-12-13 0:00,44,9,St
8437,158,1900-12-14 0:00,46,9,St
8438,159,1900-12-15 0:00,57,9,St
8439,153,1900-12-16 0:00,62,9,St
8440,152,1900-12-17 0:00,62,10,St
8441,133.5,1900-12-18 0:00,62,9,St
8442,156,1900-12-19 0:00,57,9,St
8443,133.5,1900-12-20 0:00,52,9,St
8444,137.4,1900-12-21 0:00,58,9,St
8445,137.6,1900-12-22 0:00,68,9,St
8446,137.6,1900-12-23 0:00,70,10,St
8447,137.6,1900-12-24 0:00,74,9,St
8448,137.6,1900-12-25 0:00,76,8,Sc
8449,137.6,1900-12-26 0:00,75,8,Sc
8450,137.6,1900-12-27 0:00,70,8,Sc
8451,137.6,1900-12-28 0:00,65,5,Sc
8452,137.6,1900-12-29 0:00,63,0,Ci
8453,137.6,1900-12-30 0:00,46,0,Ci
8454,137.6,1900-12-31 0:00,31,0,Ci
8455,137.6,1901-01-01 0:00,30,0,Ci
8456,137.6,1901-01-02 0:00,35,0,St
8457,137.6,1901-01-03 0:00,34,0,St
8458,137.6,1901-01-04 0:00,38,0,Sc
8459,137.6,1901-01-05 0:00,38,0,St
8460,137.6,1901-01-06 0:00,39,0,St
8461,137.6,1901-01-07 0:00,26,0,St
8462,137.6,1901-01-08 0:00,37,0,St
8463,137.6,1901-01-09 0:00,39,0,St
8464,137.6,1901-01-10 0:00,43,0,St
8465,137.6,1901-01-11 0:00,46,0,St
8466,137.6,1901-01-12 0:00,44,0,St
8467,137.6,1901-01-13 0:00,52,0,Sc
8468,137.6,1901-01-14 0:00,54,0,St
8469,137.6,1901-01-15 0:00,56,0,Sc
8470,137.6,1901-01-16 0:00,53,0,Sc
8471,137.6,1901-01-17 0:00,58,0,Sc
8472,137.6,1901-01-18 0:00,57,0,Sc
8473,137.6,1901-01-19 0:00,53,0,Sc
8474,137.6,1901-01-20 0:00,46,0,Sc
8475,137.6,1901-01-21 0:00,49,0,Sc
8476,137.6,1901-01-22 0:00,47,0,Sc
8477,137.6,2021-01-06 9:00,46,0,Sc
8478,137.6,2021-01-06 10:00,50,0,Sc
8479,137.6,2021-01-06 11:00,45,0,Sc
8480,137.6,2021-01-06 12:00,39,0,St
8481,137.6,2021-01-06 13:00,29,0,St
8482,137.6,2021-01-06 14:00,31,0,Sc
8483,137.6,2021-01-06 15:00,17,0,Sc
8484,137.6,2021-01-06 16:00,17,0,Sc
8485,137.6,2021-01-06 17:00,22,4,St
8486,137.6,2021-01-06 18:00,47,9,Sc
8487,137.6,2021-01-06 19:00,86,9,St
8488,137.6,2021-01-06 20:00,78,9,Sc
8489,137.6,2021-01-06 21:00,70,8,Sc
8490,137.6,2021-01-06 22:00,86,8,Sc
8491,137.6,2021-01-06 23:00,79,7,Sc
8492,137.6,1900-02-14 0:00,72,4,Sc
8493,140,2021-01-07 1:00,54,0,St
8494,129,2021-01-07 2:00,55,6,St
8495,122,2021-01-07 3:00,56,0,St
8496,121,2021-01-07 4:00,55,0,Ci
8497,121,2021-01-07 5:00,53,0,Ci
8498,122,2021-01-07 6:00,56,0,Ci
8499,124,2021-01-07 7:00,56,0,Ci
8500,127,2021-01-07 8:00,54,2,Ci
8501,132,2021-01-07 9:00,53,2,Ci
8502,144,2021-01-07 10:00,48,1,St
8503,140.5,2021-01-07 11:00,47,0,St
8504,138.5,2021-01-07 12:00,38,0,St
8505,144,2021-01-07 13:00,40,0,St
8506,148,2021-01-07 14:00,37,0,St
8507,150,2021-01-07 15:00,36,0,St
8508,156,2021-01-07 16:00,36,0,St
8509,157,1901-10-06 0:00,37,0,St
8510,153,2021-01-07 18:00,37,0,St
8511,147,2021-01-07 19:00,43,0,St
8512,148,2021-01-07 20:00,49,0,St
8513,142,1901-10-06 0:00,53,0,St
8514,146,2021-01-07 22:00,54,0,St
8515,141,2021-01-07 23:00,55,0,St
8516,136,2021-01-08 0:00,52,0,St
8517,133,2021-01-08 1:00,53,0,St
8518,135,2021-01-08 2:00,50,0,St
8519,128,2021-01-08 3:00,41,0,St
8520,128,2021-01-08 4:00,43,0,St
8521,128,2021-01-08 5:00,44,0,St
8522,124,2021-01-08 6:00,48,0,St
8523,126,2021-01-08 7:00,45,0,St
8524,132,2021-01-08 8:00,43,0,St
8525,140,2021-01-08 9:00,38,0,St
8526,150,2021-01-08 10:00,34,0,Sc
8527,165,2021-01-08 11:00,34,0,Sc
8528,162,2021-01-08 12:00,36,0,Sc
8529,159,2021-01-08 13:00,34,0,Sc
8530,165,2021-01-08 14:00,37,0,Sc
8531,166,2021-01-08 15:00,39,0,St
8532,171,2021-01-08 16:00,41,0,Sc
8533,166,2021-01-08 17:00,42,0,St
8534,157,2021-01-08 18:00,41,0,St
8535,153,2021-01-08 19:00,47,0,St
8536,158,2021-01-08 20:00,53,0,St
8537,152,2021-01-08 21:00,56,0,St
8538,146,1900-02-15 0:00,56,1,St
8539,140,2021-01-08 23:00,47,0,St
8540,164,2021-01-09 0:00,42,0,St
